video_id,frame,time_sec,rep_index,phase,exercise,exercise_ru,quality_label,quality_label_ru,frame_score,pose_found,mean_visibility,knee_angle_deg,hip_angle_deg,elbow_angle_deg,torso_angle_deg,shoulder_x,shoulder_y,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y,elbow_x,elbow_y,wrist_x,wrist_y,hip_below_knee,errors_active
squat_good_01_deep_stable,36,1.5,1,нижняя точка,squat,Присед,good,хороший,96,1,0.96,116.169,63.225,102.68,23.199,0.5,0.45,0.38,0.73,0.54,0.72,0.62,0.86,0.45,0.49,0.4,0.45,1,
squat_good_01_deep_stable,37,1.5417,1,нижняя точка,squat,Присед,good,хороший,96,1,0.96,116.249,63.385,102.654,23.17,0.5,0.44968,0.38023,0.72952,0.54002,0.7199,0.61989,0.85996,0.45,0.48971,0.4,0.44971,1,
squat_good_01_deep_stable,38,1.5833,1,нижняя точка,squat,Присед,good,хороший,96,1,0.96,116.491,63.864,102.574,23.086,0.5,0.44871,0.38091,0.7281,0.54008,0.71962,0.61954,0.85985,0.45,0.48886,0.4,0.44886,1,
squat_good_01_deep_stable,39,1.625,1,нижняя точка,squat,Присед,good,хороший,96,1,0.96,116.899,64.668,102.443,22.944,0.5,0.4471,0.38204,0.72574,0.54017,0.71915,0.61898,0.85966,0.45,0.48744,0.4,0.44744,1,
squat_good_01_deep_stable,40,1.6667,1,нижняя точка,squat,Присед,good,хороший,96,1,0.96,117.482,65.802,102.261,22.746,0.5,0.44487,0.38362,0.72246,0.5403,0.71849,0.61819,0.8594,0.45,0.48548,0.4,0.44548,1,
squat_good_01_deep_stable,41,1.7083,1,нижняя точка,squat,Присед,good,хороший,96,1,0.96,118.249,67.275,102.032,22.491,0.5,0.44204,0.38562,0.71829,0.54047,0.71766,0.61719,0.85906,0.45,0.48297,0.4,0.44297,1,
squat_good_01_deep_stable,42,1.75,1,подъем,squat,Присед,good,хороший,96,1,0.96,119.213,69.096,101.756,22.179,0.5,0.43861,0.38804,0.71325,0.54067,0.71665,0.61598,0.85866,0.45,0.47995,0.4,0.43995,0,
squat_good_01_deep_stable,43,1.7917,1,подъем,squat,Присед,good,хороший,96,1,0.96,120.388,71.275,101.439,21.809,0.5,0.43463,0.39085,0.70739,0.5409,0.71548,0.61457,0.85819,0.45,0.47644,0.4,0.43644,0,
squat_good_01_deep_stable,44,1.8333,1,подъем,squat,Присед,good,хороший,96,1,0.96,121.785,73.821,101.083,21.382,0.5,0.43011,0.39404,0.70076,0.54117,0.71415,0.61298,0.85766,0.45,0.47245,0.4,0.43245,0,
squat_good_01_deep_stable,45,1.875,1,подъем,squat,Присед,good,хороший,96,1,0.96,123.418,76.739,100.692,20.896,0.5,0.4251,0.39757,0.69339,0.54146,0.71268,0.61121,0.85707,0.45,0.46803,0.4,0.42803,0,
squat_good_01_deep_stable,46,1.9167,1,подъем,squat,Присед,good,хороший,96,1,0.96,125.293,80.032,100.27,20.353,0.5,0.41964,0.40143,0.68535,0.54179,0.71107,0.60928,0.85643,0.45,0.46321,0.4,0.42321,0,
squat_good_01_deep_stable,47,1.9583,1,подъем,squat,Присед,good,хороший,96,1,0.96,127.41,83.693,99.822,19.752,0.5,0.41375,0.40559,0.6767,0.54213,0.70934,0.60721,0.85574,0.45,0.45802,0.4,0.41802,0,
squat_good_01_deep_stable,48,2.0,1,подъем,squat,Присед,good,хороший,96,1,0.96,129.762,87.705,99.353,19.093,0.5,0.4075,0.41,0.6675,0.5425,0.7075,0.605,0.855,0.45,0.4525,0.4,0.4125,0,
squat_good_01_deep_stable,49,2.0417,1,подъем,squat,Присед,good,хороший,96,1,0.96,132.328,92.038,98.867,18.379,0.5,0.40092,0.41464,0.65783,0.54289,0.70557,0.60268,0.85423,0.45,0.4467,0.4,0.4067,0,
squat_good_01_deep_stable,50,2.0833,1,подъем,squat,Присед,good,хороший,96,1,0.96,135.073,96.65,98.368,17.61,0.5,0.39407,0.41948,0.64775,0.54329,0.70355,0.60026,0.85342,0.45,0.44065,0.4,0.40065,0,
squat_good_01_deep_stable,51,2.125,1,подъем,squat,Присед,good,хороший,96,1,0.96,137.952,101.481,97.862,16.788,0.5,0.387,0.42447,0.63735,0.54371,0.70147,0.59776,0.85259,0.45,0.43441,0.4,0.39441,0,
squat_good_01_deep_stable,52,2.1667,1,подъем,squat,Присед,good,хороший,96,1,0.96,140.908,106.462,97.353,15.916,0.5,0.37976,0.42958,0.62671,0.54413,0.69934,0.59521,0.85174,0.45,0.42802,0.4,0.38802,0,
squat_good_01_deep_stable,53,2.2083,1,подъем,squat,Присед,good,хороший,96,1,0.96,143.875,111.517,96.844,14.997,0.5,0.37241,0.43477,0.61589,0.54456,0.69718,0.59261,0.85087,0.45,0.42154,0.4,0.38154,0,
squat_good_01_deep_stable,54,2.25,1,подъем,squat,Присед,good,хороший,96,1,0.96,146.791,116.565,96.34,14.036,0.5,0.365,0.44,0.605,0.545,0.695,0.59,0.85,0.45,0.415,0.4,0.375,0,
squat_good_01_deep_stable,55,2.2917,1,подъем,squat,Присед,good,хороший,96,1,0.96,149.594,121.532,95.845,13.038,0.5,0.35759,0.44523,0.59411,0.54544,0.69282,0.58739,0.84913,0.45,0.40846,0.4,0.36846,0,
squat_good_01_deep_stable,56,2.3333,1,подъем,squat,Присед,good,хороший,96,1,0.96,152.235,126.352,95.362,12.01,0.5,0.35024,0.45042,0.58329,0.54587,0.69066,0.58479,0.84826,0.45,0.40198,0.4,0.36198,0,
squat_good_01_deep_stable,57,2.375,1,подъем,squat,Присед,good,хороший,96,1,0.96,154.677,130.97,94.895,10.96,0.5,0.343,0.45553,0.57265,0.54629,0.68853,0.58224,0.84741,0.45,0.39559,0.4,0.35559,0,
squat_good_01_deep_stable,58,2.4167,1,подъем,squat,Присед,good,хороший,96,1,0.96,156.896,135.347,94.446,9.895,0.5,0.33593,0.46052,0.56225,0.54671,0.68645,0.57974,0.84658,0.45,0.38935,0.4,0.34935,0,
squat_good_01_deep_stable,59,2.4583,1,подъем,squat,Присед,good,хороший,96,1,0.96,158.883,139.452,94.018,8.827,0.5,0.32908,0.46536,0.55217,0.54711,0.68443,0.57732,0.84577,0.45,0.3833,0.4,0.3433,0,
squat_good_01_deep_stable,60,2.5,1,подъем,squat,Присед,good,хороший,96,1,0.96,160.638,143.267,93.614,7.765,0.5,0.3225,0.47,0.5425,0.5475,0.6825,0.575,0.845,0.45,0.3775,0.4,0.3375,0,
squat_good_01_deep_stable,61,2.5417,1,подъем,squat,Присед,good,хороший,96,1,0.96,162.167,146.782,93.235,6.723,0.5,0.31625,0.47441,0.5333,0.54787,0.68066,0.57279,0.84426,0.45,0.37198,0.4,0.33198,0,
squat_good_01_deep_stable,62,2.5833,1,подъем,squat,Присед,good,хороший,96,1,0.96,163.487,149.992,92.884,5.712,0.5,0.31036,0.47857,0.52465,0.54821,0.67893,0.57072,0.84357,0.45,0.36679,0.4,0.32679,0,
squat_good_01_deep_stable,63,2.625,1,подъем,squat,Присед,good,хороший,96,1,0.96,164.612,152.895,92.562,4.745,0.5,0.3049,0.48243,0.51661,0.54854,0.67732,0.56879,0.84293,0.45,0.36197,0.4,0.32197,0,
squat_good_01_deep_stable,64,2.6667,1,подъем,squat,Присед,good,хороший,96,1,0.96,165.561,155.49,92.27,3.836,0.5,0.29989,0.48596,0.50924,0.54883,0.67585,0.56702,0.84234,0.45,0.35755,0.4,0.31755,0,
squat_good_01_deep_stable,65,2.7083,1,подъем,squat,Присед,good,хороший,96,1,0.96,166.352,157.779,92.01,2.997,0.5,0.29537,0.48915,0.50261,0.5491,0.67452,0.56543,0.84181,0.45,0.35356,0.4,0.31356,0,
squat_good_01_deep_stable,66,2.75,1,подъем,squat,Присед,good,хороший,96,1,0.96,167.001,159.762,91.783,2.242,0.5,0.29139,0.49196,0.49675,0.54933,0.67335,0.56402,0.84134,0.45,0.35005,0.4,0.31005,0,
squat_good_01_deep_stable,67,2.7917,1,верхняя фиксация,squat,Присед,good,хороший,96,1,0.96,167.524,161.44,91.59,1.58,0.5,0.28796,0.49438,0.49171,0.54953,0.67234,0.56281,0.84094,0.45,0.34703,0.4,0.30703,0,
squat_good_01_deep_stable,68,2.8333,1,верхняя фиксация,squat,Присед,good,хороший,96,1,0.96,167.934,162.814,91.431,1.024,0.5,0.28513,0.49638,0.48754,0.5497,0.67151,0.56181,0.8406,0.45,0.34452,0.4,0.30452,0,
squat_good_01_deep_stable,69,2.875,1,верхняя фиксация,squat,Присед,good,хороший,96,1,0.96,168.242,163.882,91.306,0.582,0.5,0.2829,0.49796,0.48426,0.54983,0.67085,0.56102,0.84034,0.45,0.34256,0.4,0.30256,0,
squat_good_01_deep_stable,70,2.9167,1,верхняя фиксация,squat,Присед,good,хороший,96,1,0.96,168.456,164.645,91.217,0.26,0.5,0.28129,0.49909,0.4819,0.54992,0.67038,0.56046,0.84015,0.45,0.34114,0.4,0.30114,0,
squat_good_01_deep_stable,71,2.9583,1,верхняя фиксация,squat,Присед,good,хороший,96,1,0.96,168.581,165.104,91.164,0.065,0.5,0.28032,0.49977,0.48048,0.54998,0.6701,0.56011,0.84004,0.45,0.34029,0.4,0.30029,0,
squat_good_01_deep_stable,72,3.0,2,верхняя фиксация,squat,Присед,good,хороший,96,1,0.96,168.623,165.256,91.146,0.0,0.5,0.28,0.5,0.48,0.55,0.67,0.56,0.84,0.45,0.34,0.4,0.3,0,
squat_good_01_deep_stable,73,3.0417,2,верхняя фиксация,squat,Присед,good,хороший,96,1,0.96,168.581,165.104,91.164,0.065,0.5,0.28032,0.49977,0.48048,0.54998,0.6701,0.56011,0.84004,0.45,0.34029,0.4,0.30029,0,
squat_good_01_deep_stable,74,3.0833,2,верхняя фиксация,squat,Присед,good,хороший,96,1,0.96,168.456,164.645,91.217,0.26,0.5,0.28129,0.49909,0.4819,0.54992,0.67038,0.56046,0.84015,0.45,0.34114,0.4,0.30114,0,
squat_good_01_deep_stable,75,3.125,2,верхняя фиксация,squat,Присед,good,хороший,96,1,0.96,168.242,163.882,91.306,0.582,0.5,0.2829,0.49796,0.48426,0.54983,0.67085,0.56102,0.84034,0.45,0.34256,0.4,0.30256,0,
squat_good_01_deep_stable,76,3.1667,2,верхняя фиксация,squat,Присед,good,хороший,96,1,0.96,167.934,162.814,91.431,1.024,0.5,0.28513,0.49638,0.48754,0.5497,0.67151,0.56181,0.8406,0.45,0.34452,0.4,0.30452,0,
squat_good_01_deep_stable,77,3.2083,2,верхняя фиксация,squat,Присед,good,хороший,96,1,0.96,167.524,161.44,91.59,1.58,0.5,0.28796,0.49438,0.49171,0.54953,0.67234,0.56281,0.84094,0.45,0.34703,0.4,0.30703,0,
squat_good_01_deep_stable,78,3.25,2,опускание,squat,Присед,good,хороший,96,1,0.96,167.001,159.762,91.783,2.242,0.5,0.29139,0.49196,0.49675,0.54933,0.67335,0.56402,0.84134,0.45,0.35005,0.4,0.31005,0,
squat_good_01_deep_stable,79,3.2917,2,опускание,squat,Присед,good,хороший,96,1,0.96,166.352,157.779,92.01,2.997,0.5,0.29537,0.48915,0.50261,0.5491,0.67452,0.56543,0.84181,0.45,0.35356,0.4,0.31356,0,
squat_good_01_deep_stable,80,3.3333,2,опускание,squat,Присед,good,хороший,96,1,0.96,165.561,155.49,92.27,3.836,0.5,0.29989,0.48596,0.50924,0.54883,0.67585,0.56702,0.84234,0.45,0.35755,0.4,0.31755,0,
squat_good_01_deep_stable,81,3.375,2,опускание,squat,Присед,good,хороший,96,1,0.96,164.612,152.895,92.562,4.745,0.5,0.3049,0.48243,0.51661,0.54854,0.67732,0.56879,0.84293,0.45,0.36197,0.4,0.32197,0,
squat_good_01_deep_stable,82,3.4167,2,опускание,squat,Присед,good,хороший,96,1,0.96,163.487,149.992,92.884,5.712,0.5,0.31036,0.47857,0.52465,0.54821,0.67893,0.57072,0.84357,0.45,0.36679,0.4,0.32679,0,
squat_good_01_deep_stable,83,3.4583,2,опускание,squat,Присед,good,хороший,96,1,0.96,162.167,146.782,93.235,6.723,0.5,0.31625,0.47441,0.5333,0.54787,0.68066,0.57279,0.84426,0.45,0.37198,0.4,0.33198,0,
squat_good_01_deep_stable,84,3.5,2,опускание,squat,Присед,good,хороший,96,1,0.96,160.638,143.267,93.614,7.765,0.5,0.3225,0.47,0.5425,0.5475,0.6825,0.575,0.845,0.45,0.3775,0.4,0.3375,0,
squat_good_01_deep_stable,85,3.5417,2,опускание,squat,Присед,good,хороший,96,1,0.96,158.883,139.452,94.018,8.827,0.5,0.32908,0.46536,0.55217,0.54711,0.68443,0.57732,0.84577,0.45,0.3833,0.4,0.3433,0,
squat_good_01_deep_stable,86,3.5833,2,опускание,squat,Присед,good,хороший,96,1,0.96,156.896,135.347,94.446,9.895,0.5,0.33593,0.46052,0.56225,0.54671,0.68645,0.57974,0.84658,0.45,0.38935,0.4,0.34935,0,
squat_good_01_deep_stable,87,3.625,2,опускание,squat,Присед,good,хороший,96,1,0.96,154.677,130.97,94.895,10.96,0.5,0.343,0.45553,0.57265,0.54629,0.68853,0.58224,0.84741,0.45,0.39559,0.4,0.35559,0,
squat_good_01_deep_stable,88,3.6667,2,опускание,squat,Присед,good,хороший,96,1,0.96,152.235,126.352,95.362,12.01,0.5,0.35024,0.45042,0.58329,0.54587,0.69066,0.58479,0.84826,0.45,0.40198,0.4,0.36198,0,
squat_good_01_deep_stable,89,3.7083,2,опускание,squat,Присед,good,хороший,96,1,0.96,149.594,121.532,95.845,13.038,0.5,0.35759,0.44523,0.59411,0.54544,0.69282,0.58739,0.84913,0.45,0.40846,0.4,0.36846,0,
squat_good_01_deep_stable,90,3.75,2,опускание,squat,Присед,good,хороший,96,1,0.96,146.791,116.565,96.34,14.036,0.5,0.365,0.44,0.605,0.545,0.695,0.59,0.85,0.45,0.415,0.4,0.375,0,
squat_good_01_deep_stable,91,3.7917,2,опускание,squat,Присед,good,хороший,96,1,0.96,143.875,111.517,96.844,14.997,0.5,0.37241,0.43477,0.61589,0.54456,0.69718,0.59261,0.85087,0.45,0.42154,0.4,0.38154,0,
squat_good_01_deep_stable,92,3.8333,2,опускание,squat,Присед,good,хороший,96,1,0.96,140.908,106.462,97.353,15.916,0.5,0.37976,0.42958,0.62671,0.54413,0.69934,0.59521,0.85174,0.45,0.42802,0.4,0.38802,0,
squat_good_01_deep_stable,93,3.875,2,опускание,squat,Присед,good,хороший,96,1,0.96,137.952,101.481,97.862,16.788,0.5,0.387,0.42447,0.63735,0.54371,0.70147,0.59776,0.85259,0.45,0.43441,0.4,0.39441,0,
squat_good_01_deep_stable,94,3.9167,2,опускание,squat,Присед,good,хороший,96,1,0.96,135.073,96.65,98.368,17.61,0.5,0.39407,0.41948,0.64775,0.54329,0.70355,0.60026,0.85342,0.45,0.44065,0.4,0.40065,0,
squat_good_01_deep_stable,95,3.9583,2,опускание,squat,Присед,good,хороший,96,1,0.96,132.328,92.038,98.867,18.379,0.5,0.40092,0.41464,0.65783,0.54289,0.70557,0.60268,0.85423,0.45,0.4467,0.4,0.4067,0,
squat_good_01_deep_stable,96,4.0,2,опускание,squat,Присед,good,хороший,96,1,0.96,129.762,87.705,99.353,19.093,0.5,0.4075,0.41,0.6675,0.5425,0.7075,0.605,0.855,0.45,0.4525,0.4,0.4125,0,
squat_good_01_deep_stable,97,4.0417,2,опускание,squat,Присед,good,хороший,96,1,0.96,127.41,83.693,99.822,19.752,0.5,0.41375,0.40559,0.6767,0.54213,0.70934,0.60721,0.85574,0.45,0.45802,0.4,0.41802,0,
squat_good_01_deep_stable,98,4.0833,2,опускание,squat,Присед,good,хороший,96,1,0.96,125.293,80.032,100.27,20.353,0.5,0.41964,0.40143,0.68535,0.54179,0.71107,0.60928,0.85643,0.45,0.46321,0.4,0.42321,0,
squat_good_01_deep_stable,99,4.125,2,опускание,squat,Присед,good,хороший,96,1,0.96,123.418,76.739,100.692,20.896,0.5,0.4251,0.39757,0.69339,0.54146,0.71268,0.61121,0.85707,0.45,0.46803,0.4,0.42803,0,
squat_good_01_deep_stable,100,4.1667,2,опускание,squat,Присед,good,хороший,96,1,0.96,121.785,73.821,101.083,21.382,0.5,0.43011,0.39404,0.70076,0.54117,0.71415,0.61298,0.85766,0.45,0.47245,0.4,0.43245,0,
squat_good_01_deep_stable,101,4.2083,2,опускание,squat,Присед,good,хороший,96,1,0.96,120.388,71.275,101.439,21.809,0.5,0.43463,0.39085,0.70739,0.5409,0.71548,0.61457,0.85819,0.45,0.47644,0.4,0.43644,0,
squat_good_01_deep_stable,102,4.25,2,опускание,squat,Присед,good,хороший,96,1,0.96,119.213,69.096,101.756,22.179,0.5,0.43861,0.38804,0.71325,0.54067,0.71665,0.61598,0.85866,0.45,0.47995,0.4,0.43995,0,
squat_good_01_deep_stable,103,4.2917,2,опускание,squat,Присед,good,хороший,96,1,0.96,118.249,67.275,102.032,22.491,0.5,0.44204,0.38562,0.71829,0.54047,0.71766,0.61719,0.85906,0.45,0.48297,0.4,0.44297,1,
squat_good_01_deep_stable,104,4.3333,2,опускание,squat,Присед,good,хороший,96,1,0.96,117.482,65.802,102.261,22.746,0.5,0.44487,0.38362,0.72246,0.5403,0.71849,0.61819,0.8594,0.45,0.48548,0.4,0.44548,1,
squat_good_01_deep_stable,105,4.375,2,нижняя точка,squat,Присед,good,хороший,96,1,0.96,116.899,64.668,102.443,22.944,0.5,0.4471,0.38204,0.72574,0.54017,0.71915,0.61898,0.85966,0.45,0.48744,0.4,0.44744,1,
squat_good_01_deep_stable,106,4.4167,2,нижняя точка,squat,Присед,good,хороший,96,1,0.96,116.491,63.864,102.574,23.086,0.5,0.44871,0.38091,0.7281,0.54008,0.71962,0.61954,0.85985,0.45,0.48886,0.4,0.44886,1,
squat_good_01_deep_stable,107,4.4583,2,нижняя точка,squat,Присед,good,хороший,96,1,0.96,116.249,63.385,102.654,23.17,0.5,0.44968,0.38023,0.72952,0.54002,0.7199,0.61989,0.85996,0.45,0.48971,0.4,0.44971,1,
squat_good_01_deep_stable,108,4.5,2,нижняя точка,squat,Присед,good,хороший,96,1,0.96,116.169,63.225,102.68,23.199,0.5,0.45,0.38,0.73,0.54,0.72,0.62,0.86,0.45,0.49,0.4,0.45,1,
squat_good_01_deep_stable,109,4.5417,2,нижняя точка,squat,Присед,good,хороший,96,1,0.96,116.249,63.385,102.654,23.17,0.5,0.44968,0.38023,0.72952,0.54002,0.7199,0.61989,0.85996,0.45,0.48971,0.4,0.44971,1,
