frame,time,pose_found,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
44,1.4666666666666666,1.0,0.43000000000000005,0.45999999999999996,0.0,0.95,0.41000000000000003,0.44499999999999995,0.0,0.95,0.405,0.44499999999999995,0.0,0.95,0.4,0.44499999999999995,0.0,0.95,0.43000000000000005,0.44499999999999995,0.0,0.95,0.43500000000000005,0.44499999999999995,0.0,0.95,0.44000000000000006,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45500000000000007,0.45499999999999996,0.0,0.95,0.41000000000000003,0.475,0.0,0.95,0.43000000000000005,0.475,0.0,0.95,0.42000000000000004,0.58,0.0,0.95,0.44500000000000006,0.58,0.0,0.95,0.3613307973007309,0.43705051737059325,0.0,0.95,0.38633079730073094,0.43705051737059325,0.0,0.95,0.6882020694823731,0.3224823494125107,0.0,0.95,0.7132020694823731,0.3224823494125107,0.0,0.95,0.6882020694823731,0.3224823494125107,0.0,0.95,0.7132020694823731,0.3224823494125107,0.0,0.95,0.6882020694823731,0.3224823494125107,0.0,0.95,0.7132020694823731,0.3224823494125107,0.0,0.95,0.6882020694823731,0.3224823494125107,0.0,0.95,0.7132020694823731,0.3224823494125107,0.0,0.95,0.65,0.44589896525881345,0.0,0.95,0.675,0.44589896525881345,0.0,0.95,0.77,0.6378055386154342,0.0,0.95,0.795,0.6378055386154342,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
45,1.5,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.3600084825071305,0.43856173427756506,0.0,0.95,0.38500848250713054,0.43856173427756506,0.0,0.95,0.6942469371102604,0.3256936853398258,0.0,0.95,0.7192469371102604,0.3256936853398258,0.0,0.95,0.6942469371102604,0.3256936853398258,0.0,0.95,0.7192469371102604,0.3256936853398258,0.0,0.95,0.6942469371102604,0.3256936853398258,0.0,0.95,0.7192469371102604,0.3256936853398258,0.0,0.95,0.6942469371102604,0.3256936853398258,0.0,0.95,0.7192469371102604,0.3256936853398258,0.0,0.95,0.65,0.44287653144486977,0.0,0.95,0.675,0.44287653144486977,0.0,0.95,0.77,0.635727615368348,0.0,0.95,0.795,0.635727615368348,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
46,1.5333333333333334,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.3587552420145679,0.4399940091262081,0.0,0.95,0.3837552420145679,0.4399940091262081,0.0,0.95,0.6999760365048325,0.32873726939319226,0.0,0.95,0.7249760365048326,0.32873726939319226,0.0,0.95,0.6999760365048325,0.32873726939319226,0.0,0.95,0.7249760365048326,0.32873726939319226,0.0,0.95,0.6999760365048325,0.32873726939319226,0.0,0.95,0.7249760365048326,0.32873726939319226,0.0,0.95,0.6999760365048325,0.32873726939319226,0.0,0.95,0.7249760365048326,0.32873726939319226,0.0,0.95,0.65,0.44001198174758377,0.0,0.95,0.675,0.44001198174758377,0.0,0.95,0.77,0.6337582374514639,0.0,0.95,0.795,0.6337582374514639,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
47,1.5666666666666667,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.3575745396667683,0.4413433832379791,0.0,0.95,0.3825745396667683,0.4413433832379791,0.0,0.95,0.7053735329519163,0.33160468938070553,0.0,0.95,0.7303735329519163,0.33160468938070553,0.0,0.95,0.7053735329519163,0.33160468938070553,0.0,0.95,0.7303735329519163,0.33160468938070553,0.0,0.95,0.7053735329519163,0.33160468938070553,0.0,0.95,0.7303735329519163,0.33160468938070553,0.0,0.95,0.7053735329519163,0.33160468938070553,0.0,0.95,0.7303735329519163,0.33160468938070553,0.0,0.95,0.65,0.43731323352404183,0.0,0.95,0.675,0.43731323352404183,0.0,0.95,0.77,0.6319028480477787,0.0,0.95,0.795,0.6319028480477787,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
48,1.6,1.0,0.43,0.45999999999999985,0.0,0.95,0.41,0.44499999999999984,0.0,0.95,0.40499999999999997,0.44499999999999984,0.0,0.95,0.39999999999999997,0.44499999999999984,0.0,0.95,0.43,0.44499999999999984,0.0,0.95,0.435,0.44499999999999984,0.0,0.95,0.44,0.44499999999999984,0.0,0.95,0.385,0.45499999999999985,0.0,0.95,0.45499999999999996,0.45499999999999985,0.0,0.95,0.41,0.47499999999999987,0.0,0.95,0.43,0.47499999999999987,0.0,0.95,0.42,0.5799999999999998,0.0,0.95,0.445,0.5799999999999998,0.0,0.95,0.35646963881856536,0.44260612706449676,0.0,0.95,0.3814696388185654,0.44260612706449676,0.0,0.95,0.7104245082579869,0.3342880200120556,0.0,0.95,0.7354245082579869,0.3342880200120556,0.0,0.95,0.7104245082579869,0.3342880200120556,0.0,0.95,0.7354245082579869,0.3342880200120556,0.0,0.95,0.7104245082579869,0.3342880200120556,0.0,0.95,0.7354245082579869,0.3342880200120556,0.0,0.95,0.7104245082579869,0.3342880200120556,0.0,0.95,0.7354245082579869,0.3342880200120556,0.0,0.95,0.65,0.4347877458710065,0.0,0.95,0.675,0.4347877458710065,0.0,0.95,0.77,0.6301665752863169,0.0,0.95,0.795,0.6301665752863169,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
49,1.6333333333333333,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.3554435933162821,0.44377875049567755,0.0,0.95,0.38044359331628214,0.44377875049567755,0.0,0.95,0.7151150019827102,0.33677984480331474,0.0,0.95,0.7401150019827102,0.33677984480331474,0.0,0.95,0.7151150019827102,0.33677984480331474,0.0,0.95,0.7401150019827102,0.33677984480331474,0.0,0.95,0.7151150019827102,0.33677984480331474,0.0,0.95,0.7401150019827102,0.33677984480331474,0.0,0.95,0.7151150019827102,0.33677984480331474,0.0,0.95,0.7401150019827102,0.33677984480331474,0.0,0.95,0.65,0.4324424990086449,0.0,0.95,0.675,0.4324424990086449,0.0,0.95,0.77,0.6285542180684434,0.0,0.95,0.795,0.6285542180684434,0.0,0.95,0.8800000000000001,0.76,0.0,0.95,0.9050000000000001,0.76,0.0,0.95,0.8500000000000001,0.78,0.0,0.95,0.8750000000000001,0.78,0.0,0.95,0.9300000000000002,0.78,0.0,0.95,0.9550000000000002,0.78,0.0,0.95
50,1.6666666666666667,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.35449923905717556,0.44485801250608503,0.0,0.95,0.3794992390571756,0.44485801250608503,0.0,0.95,0.7194320500243402,0.3390732765754307,0.0,0.95,0.7444320500243402,0.3390732765754307,0.0,0.95,0.7194320500243402,0.3390732765754307,0.0,0.95,0.7444320500243402,0.3390732765754307,0.0,0.95,0.7194320500243402,0.3390732765754307,0.0,0.95,0.7444320500243402,0.3390732765754307,0.0,0.95,0.7194320500243402,0.3390732765754307,0.0,0.95,0.7444320500243402,0.3390732765754307,0.0,0.95,0.65,0.43028397498782994,0.0,0.95,0.675,0.43028397498782994,0.0,0.95,0.77,0.6270702328041331,0.0,0.95,0.795,0.6270702328041331,0.0,0.95,0.8799999999999999,0.76,0.0,0.95,0.9049999999999999,0.76,0.0,0.95,0.8499999999999999,0.78,0.0,0.95,0.8749999999999999,0.78,0.0,0.95,0.9299999999999999,0.78,0.0,0.95,0.955,0.78,0.0,0.95
51,1.7,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.35363918615127193,0.4458409301128321,0.0,0.95,0.37863918615127196,0.4458409301128321,0.0,0.95,0.7233637204513282,0.3411619764897682,0.0,0.95,0.7483637204513283,0.3411619764897682,0.0,0.95,0.7233637204513282,0.3411619764897682,0.0,0.95,0.7483637204513283,0.3411619764897682,0.0,0.95,0.7233637204513282,0.3411619764897682,0.0,0.95,0.7483637204513283,0.3411619764897682,0.0,0.95,0.7233637204513282,0.3411619764897682,0.0,0.95,0.7483637204513283,0.3411619764897682,0.0,0.95,0.65,0.4283181397743358,0.0,0.95,0.675,0.4283181397743358,0.0,0.95,0.77,0.6257187210948558,0.0,0.95,0.795,0.6257187210948558,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
52,1.7333333333333334,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.35286581170725806,0.44672478662027654,0.0,0.95,0.3778658117072581,0.44672478662027654,0.0,0.95,0.726899146481106,0.3430401715680876,0.0,0.95,0.751899146481106,0.3430401715680876,0.0,0.95,0.726899146481106,0.3430401715680876,0.0,0.95,0.751899146481106,0.3430401715680876,0.0,0.95,0.726899146481106,0.3430401715680876,0.0,0.95,0.751899146481106,0.3430401715680876,0.0,0.95,0.726899146481106,0.3430401715680876,0.0,0.95,0.751899146481106,0.3430401715680876,0.0,0.95,0.65,0.42655042675944693,0.0,0.95,0.675,0.42655042675944693,0.0,0.95,0.77,0.6245034183971198,0.0,0.95,0.795,0.6245034183971198,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
53,1.7666666666666666,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.3521812532623673,0.447507139128723,0.0,0.95,0.37718125326236734,0.447507139128723,0.0,0.95,0.730028556514892,0.3447026706485363,0.0,0.95,0.755028556514892,0.3447026706485363,0.0,0.95,0.730028556514892,0.3447026706485363,0.0,0.95,0.755028556514892,0.3447026706485363,0.0,0.95,0.730028556514892,0.3447026706485363,0.0,0.95,0.755028556514892,0.3447026706485363,0.0,0.95,0.730028556514892,0.3447026706485363,0.0,0.95,0.755028556514892,0.3447026706485363,0.0,0.95,0.65,0.42498572174255406,0.0,0.95,0.675,0.42498572174255406,0.0,0.95,0.77,0.6234276836980059,0.0,0.95,0.795,0.6234276836980059,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
54,1.8,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.3515874028744197,0.4481858252863775,0.0,0.95,0.3765874028744197,0.4481858252863775,0.0,0.95,0.7327433011455099,0.3461448787335522,0.0,0.95,0.7577433011455099,0.3461448787335522,0.0,0.95,0.7327433011455099,0.3461448787335522,0.0,0.95,0.7577433011455099,0.3461448787335522,0.0,0.95,0.7327433011455099,0.3461448787335522,0.0,0.95,0.7577433011455099,0.3461448787335522,0.0,0.95,0.7327433011455099,0.3461448787335522,0.0,0.95,0.7577433011455099,0.3461448787335522,0.0,0.95,0.65,0.423628349427245,0.0,0.95,0.675,0.423628349427245,0.0,0.95,0.77,0.6224944902312309,0.0,0.95,0.795,0.6224944902312309,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
55,1.8333333333333333,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.35108590189234384,0.4487589692658927,0.0,0.95,0.37608590189234387,0.4487589692658927,0.0,0.95,0.7350358770635709,0.34736280969002203,0.0,0.95,0.7600358770635709,0.34736280969002203,0.0,0.95,0.7350358770635709,0.34736280969002203,0.0,0.95,0.7600358770635709,0.34736280969002203,0.0,0.95,0.7350358770635709,0.34736280969002203,0.0,0.95,0.7600358770635709,0.34736280969002203,0.0,0.95,0.7350358770635709,0.34736280969002203,0.0,0.95,0.7600358770635709,0.34736280969002203,0.0,0.95,0.65,0.42248206146821454,0.0,0.95,0.675,0.42248206146821454,0.0,0.95,0.77,0.6217064172593975,0.0,0.95,0.795,0.6217064172593975,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
56,1.8666666666666667,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.35067813641963747,0.4492249869489857,0.0,0.95,0.3756781364196375,0.4492249869489857,0.0,0.95,0.7368999477959429,0.34835309726659464,0.0,0.95,0.761899947795943,0.34835309726659464,0.0,0.95,0.7368999477959429,0.34835309726659464,0.0,0.95,0.761899947795943,0.34835309726659464,0.0,0.95,0.7368999477959429,0.34835309726659464,0.0,0.95,0.761899947795943,0.34835309726659464,0.0,0.95,0.7368999477959429,0.34835309726659464,0.0,0.95,0.761899947795943,0.34835309726659464,0.0,0.95,0.65,0.4215500261020286,0.0,0.95,0.675,0.4215500261020286,0.0,0.95,0.77,0.6210656429451445,0.0,0.95,0.795,0.6210656429451445,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
57,1.9,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.35036523348330173,0.449582590304798,0.0,0.95,0.37536523348330175,0.449582590304798,0.0,0.95,0.738330361219192,0.34911300439769577,0.0,0.95,0.7633303612191921,0.34911300439769577,0.0,0.95,0.738330361219192,0.34911300439769577,0.0,0.95,0.7633303612191921,0.34911300439769577,0.0,0.95,0.738330361219192,0.34911300439769577,0.0,0.95,0.7633303612191921,0.34911300439769577,0.0,0.95,0.738330361219192,0.34911300439769577,0.0,0.95,0.7633303612191921,0.34911300439769577,0.0,0.95,0.65,0.42083481939040396,0.0,0.95,0.675,0.42083481939040396,0.0,0.95,0.77,0.6205739383309028,0.0,0.95,0.795,0.6205739383309028,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
58,1.9333333333333333,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.3501480579188403,0.44983079094989675,0.0,0.95,0.3751480579188403,0.44983079094989675,0.0,0.95,0.7393231637995872,0.34964043076853063,0.0,0.95,0.7643231637995872,0.34964043076853063,0.0,0.95,0.7393231637995872,0.34964043076853063,0.0,0.95,0.7643231637995872,0.34964043076853063,0.0,0.95,0.7393231637995872,0.34964043076853063,0.0,0.95,0.7643231637995872,0.34964043076853063,0.0,0.95,0.7393231637995872,0.34964043076853063,0.0,0.95,0.7643231637995872,0.34964043076853063,0.0,0.95,0.65,0.4203384181002064,0.0,0.95,0.675,0.4203384181002064,0.0,0.95,0.77,0.6202326624438919,0.0,0.95,0.795,0.6202326624438919,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
59,1.9666666666666666,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.3500272099799322,0.4499689028800775,0.0,0.95,0.3750272099799322,0.4499689028800775,0.0,0.95,0.7398756115203099,0.3499339186201647,0.0,0.95,0.7648756115203099,0.3499339186201647,0.0,0.95,0.7398756115203099,0.3499339186201647,0.0,0.95,0.7648756115203099,0.3499339186201647,0.0,0.95,0.7398756115203099,0.3499339186201647,0.0,0.95,0.7648756115203099,0.3499339186201647,0.0,0.95,0.7398756115203099,0.3499339186201647,0.0,0.95,0.7648756115203099,0.3499339186201647,0.0,0.95,0.65,0.420062194239845,0.0,0.95,0.675,0.420062194239845,0.0,0.95,0.77,0.6200427585398934,0.0,0.95,0.795,0.6200427585398934,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
60,2.0,1.0,0.43,0.45999999999999996,0.0,0.95,0.41,0.44499999999999995,0.0,0.95,0.40499999999999997,0.44499999999999995,0.0,0.95,0.39999999999999997,0.44499999999999995,0.0,0.95,0.43,0.44499999999999995,0.0,0.95,0.435,0.44499999999999995,0.0,0.95,0.44,0.44499999999999995,0.0,0.95,0.385,0.45499999999999996,0.0,0.95,0.45499999999999996,0.45499999999999996,0.0,0.95,0.41,0.475,0.0,0.95,0.43,0.475,0.0,0.95,0.42,0.58,0.0,0.95,0.445,0.58,0.0,0.95,0.35000302367938446,0.4499965443664178,0.0,0.95,0.3750030236793845,0.4499965443664178,0.0,0.95,0.7399861774656709,0.34999265677863767,0.0,0.95,0.7649861774656709,0.34999265677863767,0.0,0.95,0.7399861774656709,0.34999265677863767,0.0,0.95,0.7649861774656709,0.34999265677863767,0.0,0.95,0.7399861774656709,0.34999265677863767,0.0,0.95,0.7649861774656709,0.34999265677863767,0.0,0.95,0.7399861774656709,0.34999265677863767,0.0,0.95,0.7649861774656709,0.34999265677863767,0.0,0.95,0.65,0.42000691126716455,0.0,0.95,0.675,0.42000691126716455,0.0,0.95,0.77,0.6200047514961756,0.0,0.95,0.795,0.6200047514961756,0.0,0.95,0.88,0.76,0.0,0.95,0.905,0.76,0.0,0.95,0.85,0.78,0.0,0.95,0.875,0.78,0.0,0.95,0.93,0.78,0.0,0.95,0.9550000000000001,0.78,0.0,0.95
